Termo,Quantidade,Stemmer
201140300863,1,RSLPS
cívelnº,1,RSLPS
vel,2,RSLPS
tecnicamente,2,RSLPS
tomaz,5,RSLPS
vem,139,RSLPS
conseguindo,3,RSLPS
ver,223,RSLPS
vez,1122,RSLPS
201201005666,1,RSLPS
0344768,1,RSLPS
coletora,1,RSLPS
negóciosltda,1,RSLPS
dubiedade,3,RSLPS
concedente,1,RSLPS
solícito,1,RSLPS
meioambiente,1,RSLPS
rigel,3,RSLPS
2011quandoo,2,RSLPS
201353503081,1,RSLPS
minimo,1,RSLPS
201284001933,1,RSLPS
vga,1,RSLPS
singularmente,9,RSLPS
201301013194,1,RSLPS
pista,8,RSLPS
compelir,12,RSLPS
1175177,1,RSLPS
panfiglio,1,RSLPS
e2210,1,RSLPS
grave,118,RSLPS
loyo,17,RSLPS
separação,23,RSLPS
201201005644,1,RSLPS
presumirem,2,RSLPS
aymore,1,RSLPS
201240402243,1,RSLPS
convalidar,7,RSLPS
anulando,10,RSLPS
movimentava,1,RSLPS
convalidam,6,RSLPS
veronica,14,RSLPS
cinform,9,RSLPS
protegida,3,RSLPS
cinform’,1,RSLPS
charlestony,1,RSLPS
dessarazoado,1,RSLPS
preferiu,6,RSLPS
via,551,RSLPS
vii,39,RSLPS
vim,1,RSLPS
201545201097,1,RSLPS
vip,3,RSLPS
vir,26,RSLPS
alinha,1,RSLPS
viu,34,RSLPS
explicitação,2,RSLPS
vivenciaram,1,RSLPS
chevrolet,4,RSLPS
201451500468,1,RSLPS
derrota,1,RSLPS
jussiê,5,RSLPS
200940200661,1,RSLPS
201201005736,2,RSLPS
configurar,98,RSLPS
€que,1,RSLPS
disponibilizam,1,RSLPS
configuram,23,RSLPS
disponibilizar,18,RSLPS
porfalta,1,RSLPS
tolher,1,RSLPS
transcendência,6,RSLPS
acostou,49,RSLPS
conhecem,3,RSLPS
glauber,5,RSLPS
imóvelainda,1,RSLPS
201374000039,2,RSLPS
conheceu,12,RSLPS
suspenso,86,RSLPS
nazima,11,RSLPS
805st,1,RSLPS
scpc,3,RSLPS
acapacidade,2,RSLPS
sucursal,10,RSLPS
201155501949,1,RSLPS
conhecer,1663,RSLPS
protegido,33,RSLPS
admitisse,3,RSLPS
seguimentoembargo,1,RSLPS
suspensa,159,RSLPS
amenizar,72,RSLPS
consuetudinário,1,RSLPS
alinea,2,RSLPS
aoseguro,1,RSLPS
satisfeita,11,RSLPS
2gb,2,RSLPS
aliner,2,RSLPS
descobrindo,1,RSLPS
vié,1,RSLPS
mapeamento,3,RSLPS
satisfeito,1244,RSLPS
réu,372,RSLPS
solucionem,1,RSLPS
reforçar,2,RSLPS
paraíso,2,RSLPS
atosadministrativo,1,RSLPS
seiscento,120,RSLPS
201201005701,1,RSLPS
201540500459,2,RSLPS
uníssona,5,RSLPS
consentir,1,RSLPS
1285589,2,RSLPS
201488800472,1,RSLPS
ogerente,1,RSLPS
abracem,1,RSLPS
vol,112,RSLPS
4373a,1,RSLPS
201374000078,1,RSLPS
uníssono,10,RSLPS
201165000121,1,RSLPS
voo,105,RSLPS
apdo,2,RSLPS
importador,4,RSLPS
vot,1,RSLPS
extrínseco,32,RSLPS
nãohouve,1,RSLPS
vou,1,RSLPS
portheophylo,1,RSLPS
voz,3,RSLPS
retórica,6,RSLPS
marcou,3,RSLPS
marcon,11,RSLPS
bompreco,2,RSLPS
compensar,71,RSLPS
atuará,1,RSLPS
ocasionaria,6,RSLPS
atuava,2,RSLPS
cvil,2,RSLPS
fomento,2,RSLPS
encostavam,1,RSLPS
327679,2,RSLPS
giselia,1,RSLPS
indexação,7,RSLPS
arielle,1,RSLPS
concluso,12,RSLPS
decretado,1,RSLPS
201545201004,2,RSLPS
ensinar,1,RSLPS
marcia,14,RSLPS
partilha,1,RSLPS
atratividade,2,RSLPS
solucionar,120,RSLPS
ivanio,1,RSLPS
concausa,2,RSLPS
malhada,2,RSLPS
lavigne,1,RSLPS
transitava,9,RSLPS
peloalphaville,1,RSLPS
marcio,10,RSLPS
negativado,81,RSLPS
dajuda,1,RSLPS
mariane,9,RSLPS
vrg,68,RSLPS
mariana,12,RSLPS
josenita,1,RSLPS
201100800321,1,RSLPS
mariano,2,RSLPS
restaria,20,RSLPS
400,49,RSLPS
401,11,RSLPS
carpena,1,RSLPS
mariani,3,RSLPS
enchida,1,RSLPS
402,8,RSLPS
decretada,16,RSLPS
403,3,RSLPS
404,2,RSLPS
405,44,RSLPS
irregularmente,2,RSLPS
201501007506,2,RSLPS
406,53,RSLPS
negativada,13,RSLPS
407,7,RSLPS
apel,2,RSLPS
408,5,RSLPS
verossímil,16,RSLPS
409,4,RSLPS
obstante,63,RSLPS
lavrado,14,RSLPS
2mb,2,RSLPS
anotar,9,RSLPS
410,9,RSLPS
desentendeu,1,RSLPS
411,5,RSLPS
412,5,RSLPS
lavrada,3,RSLPS
413,4,RSLPS
414,7,RSLPS
415,7,RSLPS
416,6,RSLPS
417,2,RSLPS
419,7,RSLPS
créd,1,RSLPS
demandanteassuma,1,RSLPS
0001pt,2,RSLPS
techno,2,RSLPS
derivam,1,RSLPS
ivania,1,RSLPS
40h,4,RSLPS
420,9,RSLPS
421,3,RSLPS
422,4,RSLPS
423,15,RSLPS
424,1,RSLPS
425,5,RSLPS
significativamente,4,RSLPS
426,3,RSLPS
427,40,RSLPS
428,9,RSLPS
429,3,RSLPS
201501007524,1,RSLPS
201501007521,2,RSLPS
194013448,1,RSLPS
restarem,1,RSLPS
preferem,1,RSLPS
somando,11,RSLPS
430,5,RSLPS
2oo,1,RSLPS
432,3,RSLPS
àdemonstração,1,RSLPS
433,1,RSLPS
434,6,RSLPS
435,3,RSLPS
437,8,RSLPS
438,37,RSLPS
201455501038,1,RSLPS
201140802396,1,RSLPS
marcel,4,RSLPS
verossímel,12,RSLPS
7412,3,RSLPS
vanielly,1,RSLPS
entrave,2,RSLPS
anilton,1,RSLPS
440,3,RSLPS
441,6,RSLPS
443,1,RSLPS
444,4,RSLPS
201301001523,1,RSLPS
445,9,RSLPS
sequestrado,4,RSLPS
446,1,RSLPS
447,3,RSLPS
449,1,RSLPS
trinta,318,RSLPS
intrinsecamente,8,RSLPS
gladyson,1,RSLPS
argumentado,9,RSLPS
201100800362,1,RSLPS
desvantajoso,1,RSLPS
supervisor,5,RSLPS
trinte,1,RSLPS
apreciando,21,RSLPS
máquina,30,RSLPS
450,16,RSLPS
451,166,RSLPS
452,3,RSLPS
453,18,RSLPS
454,2,RSLPS
455,2,RSLPS
456,19,RSLPS
457,3,RSLPS
458,1,RSLPS
459,1,RSLPS
gilvete,4,RSLPS
ocasionaram,24,RSLPS
201455501010,1,RSLPS
201301013513,2,RSLPS
201488702394,1,RSLPS
44h,1,RSLPS
negociado,6,RSLPS
460,27,RSLPS
interrogado,1,RSLPS
461,12,RSLPS
462,1,RSLPS
463,5,RSLPS
marcha,3,RSLPS
465,35,RSLPS
466,4,RSLPS
467,5,RSLPS
incessante,6,RSLPS
468,5,RSLPS
469,4,RSLPS
atítulodedano,1,RSLPS
imediatidade,4,RSLPS
201100800340,2,RSLPS
compromissária,1,RSLPS
fundamennto,2,RSLPS
luzinaldo,2,RSLPS
201501007480,2,RSLPS
reconheça,20,RSLPS
incompetente,22,RSLPS
45h,9,RSLPS
aprecia,2,RSLPS
barbi,1,RSLPS
470,2,RSLPS
471,3,RSLPS
472,3,RSLPS
espécie,615,RSLPS
473,6,RSLPS
474,11,RSLPS
475,41,RSLPS
eletrônico,72,RSLPS
476,9,RSLPS
477,2,RSLPS
reconheço,23,RSLPS
478,38,RSLPS
479,4,RSLPS
restaram,46,RSLPS
configurou,19,RSLPS
repercutiu,3,RSLPS
eletrônica,12,RSLPS
repercutir,3,RSLPS
acostar,5,RSLPS
além,649,RSLPS
201501007473,2,RSLPS
201188702352,1,RSLPS
7457,2,RSLPS
desenvolvimento,62,RSLPS
480,3,RSLPS
481,1,RSLPS
barco,3,RSLPS
482,976,RSLPS
485,17,RSLPS
486,4,RSLPS
janerio,1,RSLPS
487,3,RSLPS
lançando,1,RSLPS
488,1,RSLPS
489,5,RSLPS
adolescente,2,RSLPS
marcar,2,RSLPS
201100800282,2,RSLPS
201501007469,2,RSLPS
201301013462,2,RSLPS
embexem,1,RSLPS
zirpoli,2,RSLPS
c204284,2,RSLPS
odselma,1,RSLPS
acrescentando,8,RSLPS
miguel,19,RSLPS
modificado,9,RSLPS
490,16,RSLPS
ceconsud,2,RSLPS
491,2,RSLPS
deram,34,RSLPS
492,1,RSLPS
493,2,RSLPS
494,50,RSLPS
graça,36,RSLPS
debruçar,2,RSLPS
495,24,RSLPS
201301001475,2,RSLPS
496,2,RSLPS
498,2,RSLPS
499,9,RSLPS
adotado,225,RSLPS
201100800270,2,RSLPS
modificada,10,RSLPS
providenciando,3,RSLPS
48a,2,RSLPS
201100800276,2,RSLPS
48h,7,RSLPS
adotada,63,RSLPS
70048103212,1,RSLPS
201000900385,2,RSLPS
espera,108,RSLPS
colacionando,9,RSLPS
201100800268,2,RSLPS
tardiamente,2,RSLPS
absolutismo,8,RSLPS
aproveitado,4,RSLPS
integralidade,168,RSLPS
201301013485,2,RSLPS
porqueno,1,RSLPS
chiovenda,2,RSLPS
porquena,1,RSLPS
pendenga,1,RSLPS
‘apelação,2,RSLPS
assentando,4,RSLPS
documentação,173,RSLPS
circunscrição,4,RSLPS
importou,3,RSLPS
hilton,3,RSLPS
omimporte,1,RSLPS
201501007436,2,RSLPS
201301013492,2,RSLPS
201455503731,1,RSLPS
primordialmente,11,RSLPS
201301001494,2,RSLPS
questionou,8,RSLPS
71004447678,4,RSLPS
dessemelhante,1,RSLPS
deboche,6,RSLPS
impugnando,1,RSLPS
sizino,4,RSLPS
registrando,3,RSLPS
anchieta,1,RSLPS
201067101139,1,RSLPS
railson,1,RSLPS
apto,85,RSLPS
201051501298,1,RSLPS
alargando,1,RSLPS
2012330071227,1,RSLPS
afeta,159,RSLPS
atuante,14,RSLPS
apte,2,RSLPS
fique,4,RSLPS
giuseppe,1,RSLPS
central,32,RSLPS
apud,16,RSLPS
imponham,1,RSLPS
201288804198,1,RSLPS
queantonio,1,RSLPS
afeto,10,RSLPS
201301013470,2,RSLPS
silvanide,1,RSLPS
scarparo,1,RSLPS
amenizou,1,RSLPS
adonia,2,RSLPS
tenham,58,RSLPS
brasilestipulou,1,RSLPS
201340400717,1,RSLPS
wap,1,RSLPS
apta,63,RSLPS
1224693,1,RSLPS
requeridaaopagamento,1,RSLPS
201340302375,1,RSLPS
0017073,1,RSLPS
mascaram,1,RSLPS
201501007446,2,RSLPS
201301013483,1,RSLPS
201277200756,1,RSLPS
depois,115,RSLPS
enego,1,RSLPS
transação,83,RSLPS
decide,8,RSLPS
inacolhida,1,RSLPS
decidi,3,RSLPS
mardson,1,RSLPS
decido,18,RSLPS
dermolipoctomia,1,RSLPS
deque,3,RSLPS
chamego,1,RSLPS
prezarem,1,RSLPS
repercutam,64,RSLPS
638195,1,RSLPS
435477,1,RSLPS
estria,1,RSLPS
greco,1,RSLPS
hipoteticamente,2,RSLPS
menciona,14,RSLPS
desapareça,1,RSLPS
wda,2,RSLPS
201201003172,2,RSLPS
monetariamentepelo,1,RSLPS
201188800982,1,RSLPS
possuíam,2,RSLPS
pessoa,1073,RSLPS
subordinando,2,RSLPS
semelhança,14,RSLPS
desacreditar,2,RSLPS
excipiente,2,RSLPS
71002230555,1,RSLPS
201201003162,2,RSLPS
solucionou,6,RSLPS
oportunização,2,RSLPS
201140202167,1,RSLPS
juntasse,1,RSLPS
inadimpência,2,RSLPS
agrícola,2,RSLPS
pendente,32,RSLPS
lesante,4,RSLPS
apreciá,1,RSLPS
aplicando,51,RSLPS
julgaeste,1,RSLPS
exonerado,16,RSLPS
noserviço,1,RSLPS
disponibilizou,27,RSLPS
são,1176,RSLPS
incidiu,2,RSLPS
incidir,134,RSLPS
binômio,50,RSLPS
hdmi,1,RSLPS
comprovassem,2,RSLPS
substabelecida,1,RSLPS
erisvalto,2,RSLPS
topic,1,RSLPS
inexistisse,1,RSLPS
inadimplent,3,RSLPS
negociava,1,RSLPS
201140202134,1,RSLPS
sustentaram,1,RSLPS
consumiror,2,RSLPS
fiscalizar,5,RSLPS
201201005776,2,RSLPS
201140202138,1,RSLPS
201201005775,2,RSLPS
denunciada,9,RSLPS
quantoao,2,RSLPS
201201003120,2,RSLPS
viaçao,3,RSLPS
mistica,2,RSLPS
configurem,2,RSLPS
conhecia,1,RSLPS
win,2,RSLPS
604801,2,RSLPS
administrativo,1103,RSLPS
sercorrigida,1,RSLPS
desesperadamente,2,RSLPS
denunciado,44,RSLPS
agressão,83,RSLPS
exonerada,5,RSLPS
201140300705,1,RSLPS
201188702375,1,RSLPS
promovendo,7,RSLPS
201240801658,1,RSLPS
201453501950,1,RSLPS
administrativa,330,RSLPS
épaga,2,RSLPS
descaracterização,25,RSLPS
participe,2,RSLPS
parent,2,RSLPS
cumprem,9,RSLPS
ivaneide,1,RSLPS
obstativa,1,RSLPS
mérito,1243,RSLPS
pionório,23,RSLPS
correspondam,6,RSLPS
souza,2937,RSLPS
debruçou,2,RSLPS
obstativo,1,RSLPS
3ed,1,RSLPS
orçamento,57,RSLPS
201201005880,2,RSLPS
201000802055,2,RSLPS
03086312226,1,RSLPS
decima,3,RSLPS
participa,1,RSLPS
divido,2,RSLPS
olhando,1,RSLPS
respeitar,7,RSLPS
hierárquico,1,RSLPS
embalo,1,RSLPS
201201003204,2,RSLPS
respeitam,1,RSLPS
restasse,5,RSLPS
losilla,1,RSLPS
hierárquica,2,RSLPS
201540801569,1,RSLPS
importam,1,RSLPS
prove,6,RSLPS
obrigatorio,5,RSLPS
múltipla,4,RSLPS
2013606001201104,2,RSLPS
importar,23,RSLPS
década,2,RSLPS
matemática,15,RSLPS
prova,3180,RSLPS
sacristão,1,RSLPS
201440900302,1,RSLPS
múltiplo,3,RSLPS
conservação,17,RSLPS
3gb,1,RSLPS
matemático,1,RSLPS
patrulha,3,RSLPS
emissão,130,RSLPS
isonômica,8,RSLPS
familiar,39,RSLPS
201201005845,2,RSLPS
informatizado,2,RSLPS
udine,6,RSLPS
anunciou,3,RSLPS
doserviço,3,RSLPS
isonômico,1,RSLPS
solidariamentea,1,RSLPS
201000802065,2,RSLPS
maxuel,1,RSLPS
estável,5,RSLPS
admito,12,RSLPS
celeumaocorreu,1,RSLPS
obrigatório,684,RSLPS
vilipendiado,1,RSLPS
separada,5,RSLPS
admite,69,RSLPS
vilipendiada,41,RSLPS
201201005831,2,RSLPS
obrigatória,33,RSLPS
favorecem,2,RSLPS
jóia,1,RSLPS
201040302465,1,RSLPS
resposta,66,RSLPS
admita,8,RSLPS
201540200064,1,RSLPS
favoreceu,1,RSLPS
separado,9,RSLPS
favorecer,1,RSLPS
michel,11,RSLPS
201601001195,2,RSLPS
avisar,3,RSLPS
congresso,4,RSLPS
procedimental,2,RSLPS
concebido,25,RSLPS
prová,1,RSLPS
adiando,1,RSLPS
andréia,2,RSLPS
impugnante,19,RSLPS
estivessem,5,RSLPS
divida,10,RSLPS
peito,1,RSLPS
atuando,5,RSLPS
baixou,1,RSLPS
ademilson,1,RSLPS
concebida,1,RSLPS
charlene,1,RSLPS
extirpação,2,RSLPS
favorecia,1,RSLPS
201601001170,2,RSLPS
201440902993,1,RSLPS
663120,1,RSLPS
dinamarco,1,RSLPS
201488800589,1,RSLPS
exclusividade,10,RSLPS
500,551,RSLPS
inadimissibilidade,10,RSLPS
501,4,RSLPS
502,10,RSLPS
503,9,RSLPS
504,11,RSLPS
507,3,RSLPS
508,2,RSLPS
509,2,RSLPS
provê,6,RSLPS
montepio,3,RSLPS
embaso,2,RSLPS
ministrar,2,RSLPS
divina,1,RSLPS
gildásio,3,RSLPS
merecimento,1,RSLPS
contrapô,1,RSLPS
julgamentoextra,2,RSLPS
agredido,5,RSLPS
coincidem,3,RSLPS
510,11,RSLPS
wsp,6,RSLPS
511,4,RSLPS
512,8,RSLPS
513,2,RSLPS
514,8,RSLPS
515,78,RSLPS
divino,3,RSLPS
516,7,RSLPS
correspondia,6,RSLPS
517,4,RSLPS
201240102057,1,RSLPS
dovalor,4,RSLPS
518,11,RSLPS
519,4,RSLPS
201377100529,1,RSLPS
embate,7,RSLPS
agredida,2,RSLPS
irrepetibilidade,2,RSLPS
tutelar,5,RSLPS
contrate,1,RSLPS
alitigância,1,RSLPS
contrato,2502,RSLPS
exigível,23,RSLPS
denise,5,RSLPS
50e,1,RSLPS
balão,2,RSLPS
esgarçado,1,RSLPS
520,9,RSLPS
521,3,RSLPS
522,2,RSLPS
contígua,1,RSLPS
523,2,RSLPS
201100800207,2,RSLPS
524,32,RSLPS
525,6,RSLPS
526,2,RSLPS
preenchimento,90,RSLPS
527,9,RSLPS
desembarque,1,RSLPS
contrata,16,RSLPS
528,5,RSLPS
529,2,RSLPS
71005088158,1,RSLPS
mototáxi,1,RSLPS
200940102480,1,RSLPS
jonatha,2,RSLPS
530,1,RSLPS
3oo,1,RSLPS
531,4,RSLPS
ww2,6,RSLPS
532,1,RSLPS
533,5,RSLPS
534,2,RSLPS
findou,8,RSLPS
535,105,RSLPS
peixe,1,RSLPS
537,3,RSLPS
538,50,RSLPS
539,2,RSLPS
exclusiviva,2,RSLPS
embarcando,1,RSLPS
menoscabado,1,RSLPS
pudessem,19,RSLPS
dessaune1,1,RSLPS
540,5,RSLPS
541,5,RSLPS
embasá,1,RSLPS
comprove,37,RSLPS
542,1,RSLPS
543,13,RSLPS
protocolização,4,RSLPS
544,12,RSLPS
545,10,RSLPS
546,4,RSLPS
201501007406,2,RSLPS
547,3,RSLPS
548,1,RSLPS
549,3,RSLPS
7507,1,RSLPS
comprova,58,RSLPS
corresponder,45,RSLPS
cumprir,67,RSLPS
contencioso,1,RSLPS
correspondeu,2,RSLPS
jornada,9,RSLPS
alvim,7,RSLPS
efetue,6,RSLPS
setecento,241,RSLPS
derivando,2,RSLPS
sói,1,RSLPS
liberalidade,6,RSLPS
uitação,1,RSLPS
correspondem,7,RSLPS
sepelo,1,RSLPS
‘premio’,3,RSLPS
engendrado,1,RSLPS
cumpriu,32,RSLPS
lavra,10,RSLPS
550,11,RSLPS
lajeado,1,RSLPS
551,2,RSLPS
554,2,RSLPS
555,3,RSLPS
201301001414,2,RSLPS
www,21,RSLPS
556,6,RSLPS
557,212,RSLPS
558,3,RSLPS
opinarmo,1,RSLPS
acintosa,2,RSLPS
precedente,1086,RSLPS
dispendiosa,1,RSLPS
51º,1,RSLPS
trabalhe,1,RSLPS
fornecimento,1088,RSLPS
classificatória,3,RSLPS
satisfatoriamente,10,RSLPS
trabalha,6,RSLPS
trafegavam,5,RSLPS
acontecido,6,RSLPS
mathia,16,RSLPS
narjara,1,RSLPS
motivaram,1,RSLPS
560,6,RSLPS
cumpria,10,RSLPS
562,3,RSLPS
563,2,RSLPS
564,1,RSLPS
565,8,RSLPS
respeitem,1,RSLPS
566,4,RSLPS
trabalho,1341,RSLPS
567,9,RSLPS
568,4,RSLPS
efetua,8,RSLPS
norteiam,8,RSLPS
kodak,1,RSLPS
discórdia,2,RSLPS
sead,1,RSLPS
órgão,652,RSLPS
seac,39,RSLPS
pedaço,4,RSLPS
55h,2,RSLPS
descaracterizador,2,RSLPS
570,2,RSLPS
571,47,RSLPS
indiciado,2,RSLPS
santospugna,1,RSLPS
572,51,RSLPS
coopertalse,7,RSLPS
573,3,RSLPS
574,3,RSLPS
caracterizadora,4,RSLPS
575,2,RSLPS
201301001430,2,RSLPS
escada,1,RSLPS
578,2,RSLPS
579,1,RSLPS
aferindo,2,RSLPS
importem,1,RSLPS
documentar,1,RSLPS
reavaliá,1,RSLPS
idoso,22,RSLPS
varejista,2,RSLPS
56h,1,RSLPS
friso,32,RSLPS
documental,57,RSLPS
580,2,RSLPS
581,1,RSLPS
andrade,189,RSLPS
582,1,RSLPS
583,3,RSLPS
584,2,RSLPS
585,12,RSLPS
embasa,1,RSLPS
586,2,RSLPS
shirlei,1,RSLPS
idosa,25,RSLPS
587,6,RSLPS
201301001424,2,RSLPS
588,5,RSLPS
589,1,RSLPS
privacidade,2,RSLPS
201301001423,2,RSLPS
frisa,2,RSLPS
homônimo,1,RSLPS
frise,87,RSLPS
sucesso,31,RSLPS
embase,5,RSLPS
comprová,1,RSLPS
vicente,8,RSLPS
cogita,12,RSLPS
galindo,2,RSLPS
590,3,RSLPS
591,7,RSLPS
592,2,RSLPS
frigeri,3,RSLPS
593,3,RSLPS
advertindo,9,RSLPS
594,4,RSLPS
595,8,RSLPS
201100800178,2,RSLPS
iniciativa,30,RSLPS
596,1,RSLPS
scarlet,6,RSLPS
subscrevo,169,RSLPS
597,3,RSLPS
juízasintegrante,1,RSLPS
598,5,RSLPS
20080111250468acj,1,RSLPS
599,1,RSLPS
excepcionado,1,RSLPS
desenquadramento,2,RSLPS
201100800172,2,RSLPS
subscreve,77,RSLPS
madeira,2,RSLPS
hospitalizado,2,RSLPS
201501007351,2,RSLPS
relatora,1150,RSLPS
201301013338,2,RSLPS
201340400618,1,RSLPS
discutida,107,RSLPS
firmeza,2,RSLPS
embargado,194,RSLPS
asseverando,10,RSLPS
201301003983,2,RSLPS
prescindibilidade,2,RSLPS
matheu,25,RSLPS
singular,70,RSLPS
logista,1,RSLPS
embargada,49,RSLPS
201301013341,1,RSLPS
denize,2,RSLPS
privando,3,RSLPS
importacao,1,RSLPS
ateste,2,RSLPS
reembolsável,3,RSLPS
consumocaiu,1,RSLPS
momentânea,12,RSLPS
obedeceu,6,RSLPS
seem,1,RSLPS
concluir,93,RSLPS
arbitrium,1,RSLPS
momentâneo,1,RSLPS
alterador,6,RSLPS
deformante,4,RSLPS
votodorelator,1,RSLPS
concluiu,28,RSLPS
atesta,15,RSLPS
discutido,1090,RSLPS
201100800150,1,RSLPS
201100800153,2,RSLPS
submeteram,1,RSLPS
autuador,5,RSLPS
200982200261,1,RSLPS
constar,41,RSLPS
201501007372,2,RSLPS
sede,518,RSLPS
súm,1,RSLPS
milano,2,RSLPS
vilande,12,RSLPS
esclareça,9,RSLPS
digibra,5,RSLPS
avisou,1,RSLPS
201301001345,1,RSLPS
profa,1,RSLPS
comparecesse,1,RSLPS
constam,30,RSLPS
201100800140,2,RSLPS
restituirem,2,RSLPS
loteamento,22,RSLPS
esclareço,68,RSLPS
dialogo,5,RSLPS
importação,8,RSLPS
201245203876,1,RSLPS
desenvolver,9,RSLPS
parcialpara,1,RSLPS
desenvolvem,7,RSLPS
usual,4,RSLPS
nucci,9,RSLPS
201245203873,1,RSLPS
repgnante,1,RSLPS
201301001373,2,RSLPS
locupletarem,1,RSLPS
obedecer,21,RSLPS
rajada,3,RSLPS
elismar,3,RSLPS
obedecem,5,RSLPS
empreenderam,1,RSLPS
espírito,19,RSLPS
externado,1,RSLPS
seil,356,RSLPS
máxima,37,RSLPS
201501007342,1,RSLPS
máxime,42,RSLPS
seio,9,RSLPS
201053501393,1,RSLPS
201040400820,1,RSLPS
privada,112,RSLPS
201301001398,2,RSLPS
elegendo,2,RSLPS
201301001399,1,RSLPS
tecido,6,RSLPS
201354000274,1,RSLPS
corporaçõesalega,1,RSLPS
201340902269,1,RSLPS
aferida,29,RSLPS
201283501201,1,RSLPS
privado,281,RSLPS
antecedente,4,RSLPS
1ºf,2,RSLPS
000282,1,RSLPS
criminosa,4,RSLPS
nucal,2,RSLPS
tecida,1,RSLPS
aquo,1,RSLPS
aqui,257,RSLPS
aferido,33,RSLPS
ferroviário,1,RSLPS
financiador,1,RSLPS
201301001393,1,RSLPS
razoável,1048,RSLPS
criminoso,5,RSLPS
avista,6,RSLPS
endif,29,RSLPS
galinha,1,RSLPS
ferroviária,1,RSLPS
máximo,341,RSLPS
201301013360,2,RSLPS
coaduno,6,RSLPS
coaduna,31,RSLPS
arnoldo,3,RSLPS
urgência,258,RSLPS
protetora,1,RSLPS
heli,1,RSLPS
elivânio,5,RSLPS
201180000518,1,RSLPS
totalizaram,1,RSLPS
elaestá,1,RSLPS
teladesde,1,RSLPS
resolução,927,RSLPS
sousa,32,RSLPS
ndenizatório,2,RSLPS
restituírem,13,RSLPS
201201003293,2,RSLPS
intelectual,17,RSLPS
seja,2347,RSLPS
insatisfeita,1,RSLPS
milagr,2,RSLPS
execução,403,RSLPS
externada,1,RSLPS
promo,1,RSLPS
fundamentando,11,RSLPS
15990628,1,RSLPS
insatisfeito,3,RSLPS
concluam,2,RSLPS
impuser,1,RSLPS
notificação,84,RSLPS
semi,1,RSLPS
souto,3,RSLPS
mangueira,7,RSLPS
selo,10,RSLPS
tão,299,RSLPS
aparecem,1,RSLPS
ulterior,10,RSLPS
confortável,2,RSLPS
método,47,RSLPS
indeterminado,13,RSLPS
apareceu,3,RSLPS
aparecer,2,RSLPS
jurista,1,RSLPS
8792301,1,RSLPS
anibal,1,RSLPS
dissociação,1,RSLPS
readequada,1,RSLPS
hely,4,RSLPS
obstando,10,RSLPS
inderrogável,1,RSLPS
cumulativamente,5,RSLPS
lavar,17,RSLPS
costumeiramente,7,RSLPS
propõem,2,RSLPS
justiça,2332,RSLPS
desonerá,1,RSLPS
multlipo,1,RSLPS
201201003260,2,RSLPS
xii,6,RSLPS
automática,29,RSLPS
depol,3,RSLPS
comprimido,9,RSLPS
delegaciadeixa,1,RSLPS
evidenciam,15,RSLPS
xiv,4,RSLPS
201501007392,2,RSLPS
xix,12,RSLPS
201501007393,4,RSLPS
evidenciar,13,RSLPS
remetido,17,RSLPS
automático,28,RSLPS
derroga,1,RSLPS
propô,3,RSLPS
contrariedade,36,RSLPS
sena,5,RSLPS
wandir,1,RSLPS
inexistirno,1,RSLPS
201100179218809,1,RSLPS
cheyenne,2,RSLPS
percebimento,4,RSLPS
desfazendo,3,RSLPS
batalha,4,RSLPS
qualquertipo,1,RSLPS
exatamente,35,RSLPS
manuseiam,3,RSLPS
muito,278,RSLPS
alínea,51,RSLPS
extemporânea,18,RSLPS
concluem,5,RSLPS
providência,101,RSLPS
indepedentemente,2,RSLPS
remanejamento,1,RSLPS
saía,2,RSLPS
muita,22,RSLPS
remetida,1,RSLPS
extemporâneo,1,RSLPS
jordeline,2,RSLPS
taxista,1,RSLPS
201188800838,1,RSLPS
quaisquer,148,RSLPS
201140202248,1,RSLPS
anotou,1,RSLPS
cinquenta,282,RSLPS
digibrá,2,RSLPS
padaria,1,RSLPS
condenatóriopor,1,RSLPS
magicar,1,RSLPS
vocação,1,RSLPS
contraiu,8,RSLPS
estender,36,RSLPS
discutiam,1,RSLPS
convidativo,1,RSLPS
estendeu,53,RSLPS
naira,2,RSLPS
totalizaria,1,RSLPS
contrair,2,RSLPS
xlt,1,RSLPS
aurelina,2,RSLPS
proceenteo,1,RSLPS
distúrbio,1,RSLPS
concretizado,71,RSLPS
fundamentou,29,RSLPS
deteriorado,2,RSLPS
contraente,4,RSLPS
4gb,1,RSLPS
emvirtude,1,RSLPS
basta,135,RSLPS
201401001871,2,RSLPS
vierem,7,RSLPS
basto,14,RSLPS
concretizada,8,RSLPS
serv,5,RSLPS
201355503359,1,RSLPS
20050110693113acj,2,RSLPS
amargura,5,RSLPS
aram,1,RSLPS
sere,5,RSLPS
varsóvia,9,RSLPS
enfrentou,8,RSLPS
sera,3,RSLPS
completude,13,RSLPS
têm,121,RSLPS
sero,1,RSLPS
201055501191,1,RSLPS
casuisticamente,1,RSLPS
partindo,10,RSLPS
201153501632,1,RSLPS
201055501194,1,RSLPS
vigorar,6,RSLPS
insalubr,12,RSLPS
registrar,94,RSLPS
plinio,1,RSLPS
avenca,1,RSLPS
limitando,40,RSLPS
propter,14,RSLPS
adquiridosnãoentregue,1,RSLPS
desta,1788,RSLPS
dessa,458,RSLPS
desse,422,RSLPS
policial,202,RSLPS
