Termo,Quantidade,Stemmer
intangivel,1,UniNE
transitarem,1,UniNE
compartilhad,7,UniNE
2013204390,1,UniNE
movimentar,9,UniNE
provisoriedad,1,UniNE
redundant,1,UniNE
derparatament,1,UniNE
exoner,8,UniNE
constassem,1,UniNE
eleonald,2,UniNE
carpinteir,5,UniNE
perimetr,6,UniNE
contestaca,322,UniNE
preceituam,13,UniNE
possessori,22,UniNE
europ,2,UniNE
vigiad,1,UniNE
apliquem,1,UniNE
0067084,1,UniNE
201300226626,1,UniNE
coloc,18,UniNE
escalou,1,UniNE
compartilhar,1,UniNE
divulgaram,1,UniNE
laranj,2,UniNE
hidrometr,6,UniNE
preceituad,29,UniNE
439889,2,UniNE
movimentad,10,UniNE
redundand,8,UniNE
determinou,402,UniNE
farol,14,UniNE
cachorr,9,UniNE
desgast,7,UniNE
previl,2,UniNE
colin,1,UniNE
perdoad,1,UniNE
iferior,1,UniNE
colim,5,UniNE
desconsideraca,83,UniNE
desvendad,2,UniNE
amoldarem,1,UniNE
previu,16,UniNE
previn,1,UniNE
compareceri,4,UniNE
furtem,3,UniNE
undamentaca,1,UniNE
terminav,1,UniNE
interpusess,1,UniNE
terminar,4,UniNE
ghiraldini,1,UniNE
previc,1,UniNE
galen,2,UniNE
multipl,55,UniNE
pioderm,2,UniNE
fiscalizaca,78,UniNE
reconheciment,727,UniNE
narrand,9,UniNE
201111300063,1,UniNE
determinei,7,UniNE
vantagem,284,UniNE
negligenciar,2,UniNE
10826,1,UniNE
desvendar,2,UniNE
canzil,1,UniNE
adoecend,1,UniNE
colid,17,UniNE
envolveram,1,UniNE
determinem,1,UniNE
determinav,7,UniNE
igrej,7,UniNE
mercanci,21,UniNE
determinar,424,UniNE
literil,20,UniNE
martinh,1,UniNE
vede,2,UniNE
nº201011101417,1,UniNE
201400709787,5,UniNE
mediaca,5,UniNE
abrut,1,UniNE
ehler,2,UniNE
liminarajuizad,1,UniNE
veda,108,UniNE
emblematic,2,UniNE
perfilad,1,UniNE
concedera,9,UniNE
reconhecerem,2,UniNE
perquir,9,UniNE
confri,3,UniNE
confusa,41,UniNE
causarem,17,UniNE
feneratici,4,UniNE
594185,2,UniNE
redundara,1,UniNE
20080150140773apc,2,UniNE
confissa,242,UniNE
direca,97,UniNE
fulcr,272,UniNE
aomissaoeespecific,1,UniNE
redundari,4,UniNE
furtad,22,UniNE
comandand,2,UniNE
faturizad,8,UniNE
coleg,51,UniNE
colet,13,UniNE
confirmaca,45,UniNE
prevej,8,UniNE
dissuasori,4,UniNE
deslocav,5,UniNE
sugesta,3,UniNE
comandant,27,UniNE
psicologi,2,UniNE
70012449039,1,UniNE
envidou,2,UniNE
euric,4,UniNE
tacivsp,2,UniNE
infringind,6,UniNE
veem,4,UniNE
entravam,1,UniNE
ensejativ,2,UniNE
aklin,8,UniNE
1123404,2,UniNE
deslocar,9,UniNE
prever,31,UniNE
283679,1,UniNE
contendor,3,UniNE
deslocad,7,UniNE
1050027,1,UniNE
martiri,1,UniNE
damesm,1,UniNE
procuram,17,UniNE
vigenci,444,UniNE
oque,1,UniNE
procurad,17,UniNE
inguinal,4,UniNE
descuidou,3,UniNE
inert,83,UniNE
corsan,1,UniNE
1026103022819,1,UniNE
concedent,2,UniNE
dependi,2,UniNE
terminad,5,UniNE
culminaram,8,UniNE
1294584,1,UniNE
terminam,1,UniNE
973827,5,UniNE
terminal,32,UniNE
concedend,41,UniNE
confund,78,UniNE
furtar,28,UniNE
cointeressad,1,UniNE
procurar,35,UniNE
934260,1,UniNE
devolutiv,31,UniNE
operacional,28,UniNE
ressonant,2,UniNE
confus,2,UniNE
reconheceram,7,UniNE
direir,1,UniNE
direit,6250,UniNE
vejo,144,UniNE
confia,1,UniNE
1160335,1,UniNE
indol,20,UniNE
provimento,1,UniNE
recebivel,2,UniNE
acharem,2,UniNE
voltou,25,UniNE
veja,261,UniNE
vulnerar,3,UniNE
edidelson,1,UniNE
vulnerad,3,UniNE
veio,137,UniNE
veil,1,UniNE
toxicoman,1,UniNE
estimuland,2,UniNE
urgind,2,UniNE
veia,2,UniNE
d’,1,UniNE
hercul,4,UniNE
veig,16,UniNE
70022473193,1,UniNE
compatibilizand,3,UniNE
disparar,4,UniNE
prorrogu,2,UniNE
fariam,1,UniNE
vindicad,52,UniNE
contestand,23,UniNE
planici,18,UniNE
concessiv,25,UniNE
exprimi,6,UniNE
20318,1,UniNE
fechand,2,UniNE
disparad,6,UniNE
sumariedad,1,UniNE
desconstituir,75,UniNE
5161715800,1,UniNE
kels,1,UniNE
prorroga,2,UniNE
vindicar,1,UniNE
cadaver,11,UniNE
contestant,3,UniNE
expropriaca,4,UniNE
co9marc,1,UniNE
velh,44,UniNE
descamisad,1,UniNE
tampouc,272,UniNE
desconstituid,51,UniNE
inergu,1,UniNE
receitou,1,UniNE
subsistirem,1,UniNE
confir,95,UniNE
1198926,1,UniNE
moarcyr,1,UniNE
desertor,1,UniNE
582005,1,UniNE
intentou,14,UniNE
investigativ,9,UniNE
pielonefrit,3,UniNE
assidu,1,UniNE
soltand,1,UniNE
inadimpent,1,UniNE
comparecend,5,UniNE
encontrar,142,UniNE
inclit,3,UniNE
vend,325,UniNE
encontrav,164,UniNE
investidur,44,UniNE
inclin,15,UniNE
encontram,182,UniNE
veni,105,UniNE
0003242,1,UniNE
venh,102,UniNE
encontrad,294,UniNE
inculpad,3,UniNE
vemp,3,UniNE
vemo,11,UniNE
juspodvum,1,UniNE
aportad,8,UniNE
780548,1,UniNE
mediant,738,UniNE
glaucilen,1,UniNE
constringid,1,UniNE
escrituraca,8,UniNE
indic,693,UniNE
conselheir,76,UniNE
esport,5,UniNE
201405813,1,UniNE
07332,1,UniNE
envelheciment,1,UniNE
wesson,1,UniNE
desconheci,3,UniNE
climatizaca,1,UniNE
557030,1,UniNE
tributavel,6,UniNE
201500311549,2,UniNE
asseverand,74,UniNE
exemplificad,6,UniNE
exemplificar,7,UniNE
exemplificam,2,UniNE
mantiveram,9,UniNE
respeitavam,1,UniNE
atingiment,2,UniNE
congress,36,UniNE
vert,1,UniNE
vers,277,UniNE
progressividad,116,UniNE
pedrinh,5,UniNE
irredutibilidad,31,UniNE
contestati,2,UniNE
ventur,13,UniNE
ajeitand,1,UniNE
tranquilidad,47,UniNE
roborar,1,UniNE
desencadeant,1,UniNE
veri,1,UniNE
inerci,218,UniNE
expecam,5,UniNE
verg,1,UniNE
verd,25,UniNE
547623,1,UniNE
desincubiram,1,UniNE
hapvid,6,UniNE
verm,2,UniNE
tracejad,3,UniNE
roupeir,9,UniNE
termin,86,UniNE
encontrem,5,UniNE
verb,1088,UniNE
vera,79,UniNE
retardad,4,UniNE
golpeou,1,UniNE
termic,1,UniNE
inden,14,UniNE
incontornavel,1,UniNE
1088452,1,UniNE
decret,998,UniNE
biasutti,1,UniNE
adminiostrativ,2,UniNE
provenh,1,UniNE
devolutividad,2,UniNE
provend,10,UniNE
efetivav,1,UniNE
efetivar,26,UniNE
confiram,21,UniNE
prevalecerem,1,UniNE
planilh,89,UniNE
dependenci,73,UniNE
201500820358,1,UniNE
1233629,1,UniNE
digest,16,UniNE
marinani,1,UniNE
retardar,7,UniNE
veto,3,UniNE
recolham,1,UniNE
efetivad,160,UniNE
aportou,20,UniNE
vest,5,UniNE
contendem,1,UniNE
rompid,3,UniNE
fechado,1,UniNE
indeninaca,1,UniNE
blecaut,2,UniNE
melodesembargador,1,UniNE
provent,121,UniNE
oral,53,UniNE
eleitoral,39,UniNE
inatacad,11,UniNE
reestruturaca,2,UniNE
rompeu,2,UniNE
201400720191,2,UniNE
avistad,12,UniNE
inconcuss,3,UniNE
negavam,1,UniNE
dres,1,UniNE
romper,9,UniNE
826463,1,UniNE
terminou,4,UniNE
alegagaca,1,UniNE
josival,3,UniNE
discernivel,1,UniNE
interessam,1,UniNE
interessar,2,UniNE
11019004023888,2,UniNE
josivan,3,UniNE
asseverass,1,UniNE
interessav,1,UniNE
bisnat,1,UniNE
recolhid,69,UniNE
oitocent,123,UniNE
2400619,1,UniNE
avistar,8,UniNE
avistam,11,UniNE
celulares,1,UniNE
488991,1,UniNE
apelaram,12,UniNE
ajustou,2,UniNE
0017807,1,UniNE
interessad,203,UniNE
indag,6,UniNE
voltem,10,UniNE
conivent,2,UniNE
orga,938,UniNE
acresc,18,UniNE
0200449,2,UniNE
voltei,1,UniNE
recolher,28,UniNE
proveit,57,UniNE
recolheu,6,UniNE
assinh,2,UniNE
prevaleceram,1,UniNE
recolhem,1,UniNE
efetivem,1,UniNE
laborativ,89,UniNE
esperanc,2,UniNE
anderson,20,UniNE
orfa,4,UniNE
surpreendent,2,UniNE
confer,68,UniNE
esperand,5,UniNE
201011200015,1,UniNE
1218050,2,UniNE
avocaca,1,UniNE
complexibilidad,1,UniNE
descongelament,3,UniNE
ajuizament,377,UniNE
wipson,2,UniNE
inclus,11,UniNE
diferind,1,UniNE
vindicou,6,UniNE
inclui,23,UniNE
correg,4,UniNE
correi,84,UniNE
vezo,1,UniNE
correm,3,UniNE
auferica,1,UniNE
materializ,2,UniNE
correr,41,UniNE
onfess,1,UniNE
corret,422,UniNE
correu,68,UniNE
contemporizaca,1,UniNE
suspendera,14,UniNE
receitad,1,UniNE
ouvir,17,UniNE
ouviu,37,UniNE
ouvid,180,UniNE
1027595,6,UniNE
receitar,1,UniNE
enfoqu,51,UniNE
atenh,3,UniNE
0114005,2,UniNE
atend,125,UniNE
credicard,6,UniNE
voltam,14,UniNE
zenaid,1,UniNE
cptran,2,UniNE
voltad,63,UniNE
atenu,7,UniNE
atent,91,UniNE
anestesic,14,UniNE
voltar,23,UniNE
511712,5,UniNE
carnavalesc,7,UniNE
voltav,2,UniNE
verificou,43,UniNE
contextualizad,1,UniNE
assiti,1,UniNE
honorabilidad,2,UniNE
julgoprocedent,1,UniNE
conexa,48,UniNE
culminou,29,UniNE
suspendess,1,UniNE
orig,3,UniNE
desestruturaca,1,UniNE
imprescindivel,253,UniNE
deveriam,67,UniNE
elastic,2,UniNE
assist,219,UniNE
201320400047,1,UniNE
orio,1,UniNE
iudicium,26,UniNE
disparou,10,UniNE
continuidad,139,UniNE
analisem,5,UniNE
00047690320138260000,1,UniNE
compatibilizaca,4,UniNE
corrid,11,UniNE
equiparavel,2,UniNE
revid,1,UniNE
corrig,3,UniNE
troux,131,UniNE
corrij,3,UniNE
analisei,2,UniNE
escrever,1,UniNE
pugnand,284,UniNE
recorribilidad,7,UniNE
70015085442,1,UniNE
escreveu,5,UniNE
xxiii,15,UniNE
consequencial,4,UniNE
evangelic,3,UniNE
suspendend,19,UniNE
gravosidad,1,UniNE
mereciam,1,UniNE
207197,1,UniNE
arrebatament,2,UniNE
orla,5,UniNE
apavorad,3,UniNE
andersen,1,UniNE
arroland,1,UniNE
respeitavel,33,UniNE
praian,2,UniNE
drog,316,UniNE
expectr,1,UniNE
licenc,101,UniNE
200161020070,2,UniNE
lidar,2,UniNE
1037207028468,1,UniNE
circund,12,UniNE
8000,1,UniNE
bourguignon,1,UniNE
8007,1,UniNE
rever,63,UniNE
concausalidad,4,UniNE
giseld,1,UniNE
revez,1,UniNE
vislumbra,2,UniNE
sacol,8,UniNE
pareciam,2,UniNE
superior,2415,UniNE
giselm,2,UniNE
sacou,1,UniNE
revel,286,UniNE
revej,10,UniNE
2015interpost,1,UniNE
corporificad,10,UniNE
impelid,3,UniNE
ajustav,2,UniNE
revistar,2,UniNE
prosperand,3,UniNE
normatividad,8,UniNE
10931,4,UniNE
10934,1,UniNE
problem,133,UniNE
vislumbrou,15,UniNE
distribui,2,UniNE
centralizaca,1,UniNE
corporificam,1,UniNE
presenci,1,UniNE
201213601810,1,UniNE
xlix,3,UniNE
8009,1,UniNE
adentraram,9,UniNE
revistad,3,UniNE
8024,1,UniNE
70024266546,1,UniNE
220188,2,UniNE
resolutori,7,UniNE
8021,1,UniNE
instrumentad,1,UniNE
assertiv,82,UniNE
800g,1,UniNE
instrumental,34,UniNE
425306,1,UniNE
frederic,15,UniNE
trieni,34,UniNE
sexual,81,UniNE
induz,37,UniNE
analisou,61,UniNE
harzheim,4,UniNE
201488701794,1,UniNE
8038,1,UniNE
10906,2,UniNE
ohlweiler,1,UniNE
investidor,5,UniNE
excepti,11,UniNE
espont,1,UniNE
divisor,22,UniNE
200410400605,1,UniNE
oferec,30,UniNE
lider,33,UniNE
200311300109,2,UniNE
pampla,4,UniNE
balancear,2,UniNE
70038139044,1,UniNE
desajust,1,UniNE
divisou,1,UniNE
garraf,2,UniNE
70046965133,1,UniNE
ajustad,46,UniNE
pelvic,1,UniNE
reviu,2,UniNE
ajustar,5,UniNE
revis,2,UniNE
ajustam,5,UniNE
clarez,27,UniNE
8057,1,UniNE
notarial,1,UniNE
traficad,1,UniNE
887332,1,UniNE
ventil,2,UniNE
espoli,118,UniNE
separ,3,UniNE
traficar,1,UniNE
8051,1,UniNE
manssour,2,UniNE
traficav,1,UniNE
torrea,1,UniNE
70015653942,1,UniNE
fideicomissari,1,UniNE
tiver,96,UniNE
tivem,1,UniNE
8069,1,UniNE
ortm,2,UniNE
ortn,13,UniNE
8063,1,UniNE
bloc,21,UniNE
desmunid,2,UniNE
palmeir,5,UniNE
81240,1,UniNE
desafiad,3,UniNE
westin,1,UniNE
culminar,2,UniNE
8078,11,UniNE
shineray,3,UniNE
doaram,1,UniNE
porcentagem,4,UniNE
lidim,7,UniNE
autorizariam,5,UniNE
8072,4,UniNE
ajudou,3,UniNE
desafiar,4,UniNE
revog,15,UniNE
malefici,3,UniNE
debatid,65,UniNE
festej,10,UniNE
genivald,11,UniNE
apreciavel,11,UniNE
8088,2,UniNE
virgul,28,UniNE
barcell,11,UniNE
saturad,1,UniNE
maquinari,17,UniNE
8085,1,UniNE
reconeciment,1,UniNE
considera,26,UniNE
aferivel,9,UniNE
claric,2,UniNE
retratabilidad,1,UniNE
govern,53,UniNE
ramon,5,UniNE
institu,2,UniNE
ocultaca,14,UniNE
201111202240,1,UniNE
amargur,1,UniNE
desvinculad,17,UniNE
impuls,21,UniNE
admissivel,154,UniNE
conex,46,UniNE
1149427,1,UniNE
escarni,1,UniNE
submergiss,1,UniNE
weligton,1,UniNE
70060091642,1,UniNE
udicial,1,UniNE
23041987,2,UniNE
rebout,3,UniNE
modificariam,5,UniNE
ginecologist,1,UniNE
agiliza,1,UniNE
sistel,5,UniNE
sistem,812,UniNE
funas,4,UniNE
evidenciem,5,UniNE
emprestim,297,UniNE
079664,1,UniNE
23053988,2,UniNE
aviaozinh,1,UniNE
fatim,17,UniNE
fatic,416,UniNE
interpoem,13,UniNE
observaram,6,UniNE
prontoclinic,4,UniNE
libertou,1,UniNE
blus,6,UniNE
substanciaca,4,UniNE
salguardar,1,UniNE
tribunal,6845,UniNE
356858,2,UniNE
wesley,3,UniNE
desarrumad,1,UniNE
sucumbiram,2,UniNE
compilad,2,UniNE
desatualizaca,11,UniNE
discurs,3,UniNE
confi,1,UniNE
apresent,350,UniNE
quejand,1,UniNE
desvincular,1,UniNE
discuti,2,UniNE
temor,22,UniNE
necessitou,7,UniNE
botou,2,UniNE
reduzi,5,UniNE
solidum,1,UniNE
conam,2,UniNE
desconstruca,1,UniNE
coagul,2,UniNE
assassinou,1,UniNE
adilson,29,UniNE
aladim,1,UniNE
guilhem,1,UniNE
xlvi,22,UniNE
atrasar,1,UniNE
0057836,1,UniNE
474082,3,UniNE
citand,39,UniNE
costumav,4,UniNE
temid,5,UniNE
cerelidad,1,UniNE
provenham,3,UniNE
costumam,16,UniNE
minori,2,UniNE
admissa,74,UniNE
coletane,2,UniNE
200811402772,2,UniNE
minora,1,UniNE
revisa,1299,UniNE
observarem,1,UniNE
19439,1,UniNE
impunh,17,UniNE
simulou,2,UniNE
instrument,1723,UniNE
hipertens,1,UniNE
weslay,1,UniNE
remove,1,UniNE
fatal,11,UniNE
201511585,1,UniNE
sucumbirem,2,UniNE
descambaram,1,UniNE
temin,1,UniNE
sexualidad,2,UniNE
conda,206,UniNE
compreciment,1,UniNE
incial,1,UniNE
lincenciar,1,UniNE
sessa,228,UniNE
susomencionad,4,UniNE
19415,1,UniNE
coagir,11,UniNE
puxarem,1,UniNE
derrotad,1,UniNE
coagiu,2,UniNE
prosperarem,10,UniNE
motel,14,UniNE
determinara,14,UniNE
coagid,2,UniNE
atestar,12,UniNE
decotand,1,UniNE
ultrapassagem,1,UniNE
camuflad,2,UniNE
podend,614,UniNE
atestad,41,UniNE
ganhand,1,UniNE
reconvocou,1,UniNE
impertinent,23,UniNE
1365195,1,UniNE
agath,1,UniNE
privativ,277,UniNE
atestam,22,UniNE
medind,9,UniNE
vacanci,8,UniNE
carballal,6,UniNE
substanciand,2,UniNE
renunciara,2,UniNE
botei,2,UniNE
378221,1,UniNE
polidimensional,1,UniNE
neguem,1,UniNE
impregnad,1,UniNE
remarcad,5,UniNE
neguei,2,UniNE
determinass,3,UniNE
biasi,1,UniNE
revist,178,UniNE
araua,25,UniNE
parecem,3,UniNE
atrasad,37,UniNE
parecer,681,UniNE
pareceu,5,UniNE
violenci,210,UniNE
aratu,9,UniNE
quimioterapi,7,UniNE
crimin,1,UniNE
persecuti,4,UniNE
robust,53,UniNE
linear,8,UniNE
clitoril,1,UniNE
emprestou,3,UniNE
rezam,2,UniNE
618433,1,UniNE
arauj,390,UniNE
rezav,1,UniNE
determinari,1,UniNE
belarmin,1,UniNE
1272920,1,UniNE
nenhum,628,UniNE
motim,2,UniNE
nonat,3,UniNE
decotara,2,UniNE
podera,562,UniNE
aranh,1,UniNE
ilaca,25,UniNE
templ,1,UniNE
motiv,1036,UniNE
poderm,2,UniNE
obstad,32,UniNE
venturos,1,UniNE
poderi,350,UniNE
incontrovers,244,UniNE
suspend,50,UniNE
obstar,43,UniNE
botar,1,UniNE
terror,3,UniNE
representa,4,UniNE
construcard,1,UniNE
obstam,13,UniNE
oposica,110,UniNE
reportagem,13,UniNE
identifiqu,2,UniNE
assentiment,2,UniNE
obstav,2,UniNE
079625,1,UniNE
cristin,60,UniNE
impugn,16,UniNE
tempu,50,UniNE
osem,1,UniNE
0114036,1,UniNE
jaguariaiv,1,UniNE
magiru,1,UniNE
posicionament,395,UniNE
fiduciari,163,UniNE
70026590190,1,UniNE
amoniacal,2,UniNE
838542,1,UniNE
suspens,179,UniNE
desmenbrament,5,UniNE
ganhara,1,UniNE
parecam,5,UniNE
demolica,19,UniNE
evidenciou,4,UniNE
desrespeitar,1,UniNE
201400807550,2,UniNE
desrespeitad,8,UniNE
determinand,302,UniNE
inger,1,UniNE
suprarreferenciad,1,UniNE
rezek,1,UniNE
retroescavadeir,1,UniNE
determinant,32,UniNE
exterioriz,1,UniNE
libertad,2,UniNE
recuperavel,2,UniNE
ligad,65,UniNE
marilz,396,UniNE
ligam,1,UniNE
ligar,4,UniNE
libertav,1,UniNE
aposentadori,783,UniNE
citaca,1449,UniNE
bandeir,20,UniNE
ligav,2,UniNE
raciocin,1,UniNE
contr,2379,UniNE
teratologic,10,UniNE
concebend,1,UniNE
escass,12,UniNE
acatament,18,UniNE
nomei,10,UniNE
destemp,9,UniNE
pessoal,1098,UniNE
ausentarem,1,UniNE
indevid,878,UniNE
averbaca,9,UniNE
penalizaca,3,UniNE
diligent,31,UniNE
incapaz,42,UniNE
gananci,1,UniNE
osme,1,UniNE
marinh,27,UniNE
marine,3,UniNE
rejaust,1,UniNE
preliminar,1610,UniNE
admitam,2,UniNE
psicossomatic,1,UniNE
defiroa,1,UniNE
solidez,3,UniNE
puser,2,UniNE
pastinh,1,UniNE
201400724786,2,UniNE
correspondenci,46,UniNE
improced,8,UniNE
marios,1,UniNE
exercam,2,UniNE
analitic,19,UniNE
enfatizand,13,UniNE
medica,28,UniNE
interpost,1910,UniNE
receiod,1,UniNE
adimpliu,8,UniNE
2011216177,1,UniNE
adimplir,23,UniNE
combinaca,30,UniNE
obtenham,2,UniNE
leitmotiv,1,UniNE
schlingmann,3,UniNE
agravou,7,UniNE
consertand,1,UniNE
cautel,135,UniNE
realiza,7,UniNE
efetivou,15,UniNE
8102,2,UniNE
interport,1,UniNE
osni,2,UniNE
mediat,10,UniNE
admitem,20,UniNE
parrilh,4,UniNE
interpora,4,UniNE
hodiern,14,UniNE
tivess,104,UniNE
median,8,UniNE
inham,10,UniNE
persecuca,14,UniNE
1066647,1,UniNE
201367000205,2,UniNE
esperou,7,UniNE
adimplid,37,UniNE
ramal,2,UniNE
fatur,201,UniNE
mediad,1,UniNE
assassinat,1,UniNE
consu,10,UniNE
const,520,UniNE
71002183911,1,UniNE
323116r,1,UniNE
8115,1,UniNE
71002335172,1,UniNE
nopresent,1,UniNE
680342,1,UniNE
louvou,2,UniNE
conte,1,UniNE
crimed,1,UniNE
contundent,38,UniNE
louvor,2,UniNE
redecid,6,UniNE
201400724740,1,UniNE
escala,1,UniNE
assemblei,61,UniNE
8123,3,UniNE
porcent,1,UniNE
8127,1,UniNE
argentin,6,UniNE
organizar,8,UniNE
exerceu,33,UniNE
cpcpubliqu,1,UniNE
exercer,172,UniNE
parecid,4,UniNE
mmii,3,UniNE
exercem,15,UniNE
solidad,1,UniNE
maiori,233,UniNE
8119,3,UniNE
organizad,66,UniNE
deliquencial,1,UniNE
brendler,2,UniNE
1282370,1,UniNE
8135,6,UniNE
insurgirem,4,UniNE
50vers,1,UniNE
8137,1,UniNE
201400323238,1,UniNE
71001639517,1,UniNE
indenizotori,1,UniNE
homologad,55,UniNE
injuncional,7,UniNE
admitid,364,UniNE
26565552568,1,UniNE
bellizz,9,UniNE
8148,3,UniNE
desclassificaram,1,UniNE
homologar,8,UniNE
emprestar,16,UniNE
interpond,7,UniNE
admitir,135,UniNE
interponh,1,UniNE
emprestam,2,UniNE
separa,1,UniNE
latent,3,UniNE
light,1,UniNE
imputa,1,UniNE
ossibilidad,1,UniNE
043743,1,UniNE
parassem,2,UniNE
006791,1,UniNE
agravar,9,UniNE
acontecer,9,UniNE
acontecem,1,UniNE
nº201400812791,1,UniNE
tabe,1,UniNE
determinaca,425,UniNE
cientificand,2,UniNE
esperav,3,UniNE
esperar,29,UniNE
temerari,12,UniNE
1015061,3,UniNE
tergivers,1,UniNE
admitiu,28,UniNE
temem,1,UniNE
agravad,1007,UniNE
desmatament,3,UniNE
emprestad,31,UniNE
reconvocad,4,UniNE
temer,1,UniNE
201500709244,1,UniNE
agravam,1,UniNE
temeu,3,UniNE
201467000398,1,UniNE
016136,1,UniNE
terren,82,UniNE
certez,244,UniNE
propredad,1,UniNE
universalidad,4,UniNE
fator,143,UniNE
esperam,7,UniNE
mostr,491,UniNE
aconteceu,38,UniNE
agrupament,2,UniNE
esperad,35,UniNE
biber,1,UniNE
8171,8,UniNE
reprovad,11,UniNE
mehujael,1,UniNE
8175,3,UniNE
8173,2,UniNE
recrudesciment,1,UniNE
108mg,1,UniNE
consider,186,UniNE
70008836496,1,UniNE
1003052,1,UniNE
antecederam,7,UniNE
transeunt,10,UniNE
extraclass,4,UniNE
tecerm,3,UniNE
percepca,161,UniNE
ilegimitidad,1,UniNE
morandini,1,UniNE
ramir,5,UniNE
marian,5,UniNE
ocultand,1,UniNE
201511633,1,UniNE
funes,1,UniNE
gandr,4,UniNE
201511639,1,UniNE
70021081724,1,UniNE
taca,1,UniNE
desindexaca,1,UniNE
gradaca,15,UniNE
8198,1,UniNE
lesionador,1,UniNE
congelament,3,UniNE
funca,762,UniNE
sutilez,1,UniNE
8194,2,UniNE
acontecid,13,UniNE
identifica,4,UniNE
performanc,2,UniNE
ligou,13,UniNE
aterrorizad,1,UniNE
coligad,1,UniNE
agravem,2,UniNE
mundial,9,UniNE
ressaltaram,4,UniNE
199987210103,1,UniNE
certam,90,UniNE
0175072,1,UniNE
ineficient,7,UniNE
670956,1,UniNE
arbitament,1,UniNE
reprovar,20,UniNE
conterrane,10,UniNE
esperem,1,UniNE
boletim,44,UniNE
diarist,1,UniNE
seinfr,1,UniNE
conlui,3,UniNE
apreciaca,507,UniNE
deleit,2,UniNE
eletrojuli,1,UniNE
televisa,27,UniNE
vitimad,15,UniNE
tentara,4,UniNE
diligenci,312,UniNE
serra,1,UniNE
interceptaca,4,UniNE
70020058814,1,UniNE
louvam,1,UniNE
membor,1,UniNE
louvad,5,UniNE
recenseament,2,UniNE
absms,2,UniNE
causou,94,UniNE
evicca,1,UniNE
nervos,7,UniNE
19592,1,UniNE
carregad,1,UniNE
priorizand,7,UniNE
suavizar,3,UniNE
organizou,1,UniNE
aqueciment,3,UniNE
tuberculos,4,UniNE
carregav,5,UniNE
carregar,2,UniNE
abatend,12,UniNE
procurem,1,UniNE
comer,6,UniNE
serta,1,UniNE
1139997,1,UniNE
procurei,6,UniNE
protocolizaram,1,UniNE
revjmg,1,UniNE
trabalharem,1,UniNE
comeu,1,UniNE
comet,27,UniNE
conformidadecom,1,UniNE
segmentar,3,UniNE
exsurg,31,UniNE
consistem,12,UniNE
saloma,58,UniNE
convocad,609,UniNE
332959,1,UniNE
encampand,5,UniNE
tentand,18,UniNE
70019559798,1,UniNE
000535381,1,UniNE
convocar,3,UniNE
consubstanciand,18,UniNE
comec,28,UniNE
conspurcand,4,UniNE
taid,1,UniNE
postulav,1,UniNE
certificand,3,UniNE
paradeir,12,UniNE
postular,23,UniNE
talo,1,UniNE
unificador,1,UniNE
iamo,2,UniNE
safar,1,UniNE
20537,1,UniNE
postulam,3,UniNE
braquial,2,UniNE
tala,3,UniNE
brotam,1,UniNE
1353296,1,UniNE
rufin,1,UniNE
especificand,11,UniNE
leimotiv,1,UniNE
insurgiram,3,UniNE
xarlen,7,UniNE
ralph,1,UniNE
20542,1,UniNE
furandi,5,UniNE
espiga,4,UniNE
coligid,77,UniNE
buzaid,2,UniNE
postulad,121,UniNE
70018102285,1,UniNE
bornal,7,UniNE
transar,2,UniNE
transat,2,UniNE
reintegratori,7,UniNE
tant,738,UniNE
indelegavel,3,UniNE
refletiram,4,UniNE
70035519487,1,UniNE
tang,269,UniNE
consistid,1,UniNE
tand,2,UniNE
celebraca,57,UniNE
bagagem,19,UniNE
liminar,1146,UniNE
desarquivament,9,UniNE
1140956,1,UniNE
tani,53,UniNE
consistir,11,UniNE
affecti,5,UniNE
consistiu,8,UniNE
tamp,10,UniNE
homologou,13,UniNE
633968,1,UniNE
trt20,1,UniNE
iant,3,UniNE
tamg,13,UniNE
2012204036,1,UniNE
desapareceram,1,UniNE
peculiar,31,UniNE
consubstanciari,1,UniNE
indenizarem,1,UniNE
individualizar,5,UniNE
621993,1,UniNE
intensidad,55,UniNE
flexibilizar,1,UniNE
individualizam,1,UniNE
1999205715,2,UniNE
10024120575915001,1,UniNE
desiderat,59,UniNE
flexibilizad,4,UniNE
individualizad,19,UniNE
tapr,3,UniNE
9500011601,1,UniNE
9500011602,2,UniNE
desencoraja,4,UniNE
proferid,1417,UniNE
galva,26,UniNE
entendessem,5,UniNE
tapa,6,UniNE
983293,2,UniNE
protest,176,UniNE
proferir,49,UniNE
infir,4,UniNE
proferiu,54,UniNE
114461,1,UniNE
201500301977,1,UniNE
localizavel,2,UniNE
infim,74,UniNE
neoplasi,5,UniNE
exercid,118,UniNE
0005605,1,UniNE
revjur,1,UniNE
tarj,1,UniNE
cloridrat,1,UniNE
tars,24,UniNE
independ,51,UniNE
terapeutic,11,UniNE
extensiv,25,UniNE
soterrand,1,UniNE
objetivand,216,UniNE
jarizet,1,UniNE
tard,6,UniNE
causum,1,UniNE
subordin,10,UniNE
0094915,1,UniNE
relevantissim,2,UniNE
prospect,1,UniNE
comissiv,23,UniNE
exercit,11,UniNE
sylvi,16,UniNE
patern,13,UniNE
iara,1,UniNE
pletead,1,UniNE
safir,2,UniNE
procurou,47,UniNE
individualizem,1,UniNE
otic,39,UniNE
travatan,1,UniNE
