Termo,Quantidade,Stemmer
ressalvand,24,UniNE
ipesaud,25,UniNE
juces,2,UniNE
afrontari,1,UniNE
carne,110,UniNE
3131,1,UniNE
investigand,1,UniNE
confrontar,3,UniNE
ampliem,3,UniNE
pleitad,1,UniNE
usou,2,UniNE
notori,48,UniNE
ovidi,1,UniNE
aluisi,1,UniNE
maconh,2,UniNE
70029244662,1,UniNE
promotor,23,UniNE
4471,1,UniNE
imissa,11,UniNE
nutricional,1,UniNE
funcionand,2,UniNE
surtiram,1,UniNE
4474,1,UniNE
origem,915,UniNE
insurgem,7,UniNE
jstf,1,UniNE
identidad,26,UniNE
200111200983,1,UniNE
concordou,4,UniNE
sindiserj,2,UniNE
perit,100,UniNE
0281896,1,UniNE
2011213911,1,UniNE
4467,2,UniNE
4468,2,UniNE
201400726324,1,UniNE
plantaca,1,UniNE
periciand,1,UniNE
montad,1,UniNE
inocenci,10,UniNE
cabera,102,UniNE
4485,2,UniNE
portant,1131,UniNE
outubr,174,UniNE
edcl,230,UniNE
biologic,5,UniNE
capitalizacaomensal,1,UniNE
supensa,1,UniNE
201400965,1,UniNE
120101125,1,UniNE
consultori,6,UniNE
3154,1,UniNE
caberi,46,UniNE
sentenciad,7,UniNE
3150,1,UniNE
1057365,1,UniNE
fixou,73,UniNE
sentencial,113,UniNE
figueir,4,UniNE
dissociad,110,UniNE
fechament,4,UniNE
sentenciar,3,UniNE
refac,1,UniNE
guarnecem,1,UniNE
ipsa,34,UniNE
atuou,10,UniNE
201400975,1,UniNE
ipse,1,UniNE
calculad,71,UniNE
guarneceu,1,UniNE
desmand,2,UniNE
200711501449,1,UniNE
usur,113,UniNE
nº306,7,UniNE
3161,2,UniNE
sobressai,3,UniNE
dada,370,UniNE
cassaca,40,UniNE
decaid,11,UniNE
boquim,13,UniNE
desobedienci,16,UniNE
landim,1,UniNE
calcular,2,UniNE
mecen,1,UniNE
litigarem,10,UniNE
aposentad,47,UniNE
009474,1,UniNE
1347698,7,UniNE
toxic,4,UniNE
201600800662,1,UniNE
dabo,7,UniNE
leila,33,UniNE
590439,15,UniNE
avistavel,54,UniNE
skzysowski,1,UniNE
3178,1,UniNE
3176,1,UniNE
ampliar,11,UniNE
3171,2,UniNE
ancion,1,UniNE
decretou,61,UniNE
afrontand,8,UniNE
depoiment,38,UniNE
201311101045,1,UniNE
degaranti,1,UniNE
ampliad,5,UniNE
tomassem,1,UniNE
contrariad,4,UniNE
furand,1,UniNE
200511201085,1,UniNE
dorsal,1,UniNE
aflig,6,UniNE
insurgiu,15,UniNE
201652000905,2,UniNE
lxxviii,35,UniNE
incompetent,30,UniNE
enfermidad,40,UniNE
insurgir,11,UniNE
preexcluir,1,UniNE
compareciment,30,UniNE
hiposuficienci,4,UniNE
edif,4,UniNE
repisandoser,1,UniNE
subsist,27,UniNE
iptu,260,UniNE
arold,1,UniNE
reedita,1,UniNE
girar,2,UniNE
201411500256,1,UniNE
220111123tribunal,1,UniNE
cabeceir,2,UniNE
dado,436,UniNE
200975001416,2,UniNE
120110211tribunal,1,UniNE
determino,1,UniNE
fidelidad,4,UniNE
defendivel,2,UniNE
ipso,2,UniNE
equip,11,UniNE
inaceitavel,16,UniNE
200964000168,1,UniNE
120140122tribunal,1,UniNE
pascoal,6,UniNE
insurgid,5,UniNE
consignant,1,UniNE
071492,1,UniNE
201578100026,2,UniNE
interpos,7,UniNE
interpor,54,UniNE
fundamentallil,1,UniNE
promotorial,6,UniNE
mutuohabitacional,1,UniNE
2012222469,1,UniNE
selecionad,4,UniNE
allori,3,UniNE
redundar,1,UniNE
procuracao862,1,UniNE
apurou,1,UniNE
magnanim,1,UniNE
venciment,286,UniNE
øcitaca,1,UniNE
busquem,2,UniNE
transcurss,1,UniNE
repassad,23,UniNE
0244830,1,UniNE
modular,1,UniNE
ipva,1,UniNE
edit,8,UniNE
201489200073,1,UniNE
combaterem,1,UniNE
310172,1,UniNE
200411900989,1,UniNE
edin,1,UniNE
refletind,1,UniNE
mutand,2,UniNE
sobrestad,14,UniNE
repassar,5,UniNE
200700105341,1,UniNE
manoel,52,UniNE
pelasmedid,1,UniNE
instrauraca,1,UniNE
978545,1,UniNE
prazer,6,UniNE
depositand,7,UniNE
pdid,1,UniNE
oliveiraajuizou,1,UniNE
querell,1,UniNE
minut,7,UniNE
bemdad,1,UniNE
acepca,7,UniNE
0184792,1,UniNE
renovad,13,UniNE
0244827,1,UniNE
2013114306,1,UniNE
licitant,14,UniNE
renovam,2,UniNE
claviculari,1,UniNE
renovar,12,UniNE
cronologi,5,UniNE
plech,2,UniNE
demandarem,3,UniNE
memorand,2,UniNE
nº3658,6,UniNE
uniformidad,8,UniNE
persist,10,UniNE
mutatil,25,UniNE
extraca,4,UniNE
carread,20,UniNE
convicca,76,UniNE
cuidad,33,UniNE
querend,41,UniNE
200583020323,1,UniNE
persiti,1,UniNE
cuidam,90,UniNE
decaiu,17,UniNE
taxativ,96,UniNE
decair,13,UniNE
arrendament,48,UniNE
cuidar,11,UniNE
smtt,5,UniNE
cetarg,2,UniNE
relator—,1,UniNE
procuracao853,1,UniNE
carrear,1,UniNE
desconfort,1,UniNE
consignand,3,UniNE
enderecad,11,UniNE
propugnad,3,UniNE
coraca,1,UniNE
selecionar,2,UniNE
desconform,6,UniNE
avaliara,2,UniNE
conferenci,3,UniNE
ocupacional,5,UniNE
hilux,2,UniNE
1407723,1,UniNE
pleit,770,UniNE
amoros,2,UniNE
alderit,4,UniNE
extraem,2,UniNE
peroraca,1,UniNE
comprovarem,55,UniNE
edno,1,UniNE
inobservaca,1,UniNE
dalm,1,UniNE
prioritari,39,UniNE
dall,3,UniNE
dali,1,UniNE
depressiv,3,UniNE
retrocess,14,UniNE
portari,97,UniNE
ordenatori,1,UniNE
nº201500820576,1,UniNE
287261,1,UniNE
montou,1,UniNE
2011115647,1,UniNE
venal,2,UniNE
712438,2,UniNE
sindicat,64,UniNE
descortin,1,UniNE
malfadad,3,UniNE
executavel,2,UniNE
nelson,99,UniNE
modulen,3,UniNE
refletira,3,UniNE
sindical,28,UniNE
sindicam,2,UniNE
acelerar,1,UniNE
sindicad,2,UniNE
prazal,11,UniNE
angust,2,UniNE
depositari,35,UniNE
revisionand,2,UniNE
0170125,1,UniNE
edna,7,UniNE
nº240,2,UniNE
emancipaca,1,UniNE
enfrenta,2,UniNE
consumiam,1,UniNE
desenvolviment,123,UniNE
robal,2,UniNE
depositant,6,UniNE
diferiment,1,UniNE
dano,1555,UniNE
tributarist,4,UniNE
retoqu,21,UniNE
dand,146,UniNE
resguardem,1,UniNE
pozitel,2,UniNE
retorn,253,UniNE
puricelli,3,UniNE
exclusa,124,UniNE
assil,56,UniNE
assim,2781,UniNE
deitad,1,UniNE
assin,3,UniNE
concomitant,22,UniNE
acelerador,1,UniNE
vestibular,24,UniNE
2006202537,1,UniNE
manobr,17,UniNE
intelecca,10,UniNE
fustigad,173,UniNE
aristotel,3,UniNE
transcrica,40,UniNE
legivel,6,UniNE
nacioal,1,UniNE
anthony,1,UniNE
fustigar,3,UniNE
suport,32,UniNE
alcancaram,4,UniNE
concordam,2,UniNE
extraim,1,UniNE
extrair,23,UniNE
concordad,1,UniNE
extraiu,1,UniNE
destrinchar,1,UniNE
automutilaca,4,UniNE
administrar,4,UniNE
201511401294,1,UniNE
atendent,6,UniNE
casad,21,UniNE
extraid,36,UniNE
concordar,2,UniNE
02marc,1,UniNE
concordat,3,UniNE
apreensiv,1,UniNE
administrad,21,UniNE
method,1,UniNE
ensinament,56,UniNE
demarcam,7,UniNE
repelid,7,UniNE
atendend,50,UniNE
761488,11,UniNE
voluntari,52,UniNE
sentenciou,4,UniNE
nº1060,3,UniNE
dant,55,UniNE
contributiv,20,UniNE
fabricad,1,UniNE
exist,206,UniNE
excluid,54,UniNE
convoc,1,UniNE
1251505,6,UniNE
embasou,7,UniNE
dissociou,1,UniNE
cerebral,7,UniNE
excluem,1,UniNE
dara,12,UniNE
nº283,1,UniNE
tartuc,1,UniNE
nº201482300124,1,UniNE
rendaatualizad,1,UniNE
interpel,1,UniNE
resguardar,22,UniNE
avancad,10,UniNE
dalton,2,UniNE
venceu,7,UniNE
sergipeinterpo,2,UniNE
transferid,27,UniNE
denari,1,UniNE
13180,2,UniNE
pontu,11,UniNE
vencer,9,UniNE
avancam,2,UniNE
avancar,1,UniNE
confess,3,UniNE
respaldand,5,UniNE
cateter,1,UniNE
eximid,1,UniNE
201400116909,1,UniNE
resguardad,9,UniNE
1201202141,1,UniNE
dari,5,UniNE
201410500624,1,UniNE
vnculad,1,UniNE
transferiu,2,UniNE
transferir,18,UniNE
70058503459,1,UniNE
201400200722,1,UniNE
1190130,2,UniNE
darf,5,UniNE
casal,20,UniNE
escassez,23,UniNE
depositass,2,UniNE
confiant,1,UniNE
dispendi,3,UniNE
venos,2,UniNE
201360090073,1,UniNE
realocaca,1,UniNE
espumeir,2,UniNE
verbalizad,5,UniNE
locatici,5,UniNE
2011209096,1,UniNE
arbitrand,13,UniNE
71000849331,1,UniNE
fornecedor,81,UniNE
esbarrari,2,UniNE
intenca,42,UniNE
data,1806,UniNE
200752100262,2,UniNE
incumbiu,1,UniNE
contrariou,1,UniNE
atendess,1,UniNE
bebedett,1,UniNE
jardelin,1,UniNE
incumbir,6,UniNE
xingo,1,UniNE
concretizou,1,UniNE
2010217968,1,UniNE
universitari,11,UniNE
permitam,3,UniNE
parcimoni,1,UniNE
goncal,2,UniNE
70043818244,2,UniNE
incumbid,4,UniNE
processualist,14,UniNE
litsiconsorci,1,UniNE
vencid,367,UniNE
maxim,156,UniNE
eximir,11,UniNE
venir,18,UniNE
541544,1,UniNE
prestigi,5,UniNE
259vcpc3,1,UniNE
utel,30,UniNE
constataram,1,UniNE
atendera,2,UniNE
1251548,1,UniNE
suponh,1,UniNE
1177145,1,UniNE
excluir,45,UniNE
071472,1,UniNE
britt,4,UniNE
excluiu,6,UniNE
constranger,3,UniNE
dava,1,UniNE
apurad,140,UniNE
amorim,13,UniNE
cartul,7,UniNE
extemporaneidad,10,UniNE
bevilaqu,2,UniNE
calculou,1,UniNE
modulad,2,UniNE
1336901,1,UniNE
colabor,1,UniNE
apurar,34,UniNE
execravel,6,UniNE
percebid,51,UniNE
forens,89,UniNE
davi,1,UniNE
apuram,2,UniNE
opuseram,9,UniNE
decretar,21,UniNE
071482,1,UniNE
1179785,1,UniNE
daud,1,UniNE
reafirmand,2,UniNE
daltr,2,UniNE
inexpressividad,1,UniNE
imitir,3,UniNE
10481110091107001,1,UniNE
227638,1,UniNE
1249210,1,UniNE
decretad,91,UniNE
imitid,3,UniNE
eximi,4,UniNE
assaz,1,UniNE
ligaca,13,UniNE
2013222071,1,UniNE
arbitrari,10,UniNE
uniformizador,15,UniNE
demandariam,1,UniNE
decretam,2,UniNE
qualficadesd,1,UniNE
dedilhand,1,UniNE
contraent,16,UniNE
menosprezar,1,UniNE
renovou,1,UniNE
interposagrav,3,UniNE
elimin,1,UniNE
paulicei,1,UniNE
201500101576,1,UniNE
solicitaca,24,UniNE
pertinenci,24,UniNE
mencionou,12,UniNE
1012777,1,UniNE
oculi,2,UniNE
extrapol,10,UniNE
victor,9,UniNE
obrig,15,UniNE
faltand,8,UniNE
2011200592,1,UniNE
izamar,3,UniNE
indiret,41,UniNE
483810,1,UniNE
mazurkielvez,1,UniNE
gastrointentinal,1,UniNE
oscilaca,1,UniNE
imprevist,2,UniNE
aderlan,1,UniNE
acoimad,1,UniNE
reviver,4,UniNE
205887,10,UniNE
imperici,4,UniNE
2010321005,1,UniNE
1192287,1,UniNE
5828,2,UniNE
engravidad,1,UniNE
probanti,1,UniNE
2010321008,1,UniNE
util,98,UniNE
imprevisa,2,UniNE
molesti,39,UniNE
ocorri,1,UniNE
201500826862,1,UniNE
liberar,2,UniNE
mapeament,2,UniNE
persistenci,3,UniNE
obedient,1,UniNE
informarem,2,UniNE
dividid,16,UniNE
suportavel,3,UniNE
rosalgin,4,UniNE
reformati,45,UniNE
820381,1,UniNE
200111801444,2,UniNE
1202195,8,UniNE
199810104304,2,UniNE
ainº0956,1,UniNE
lelil,1,UniNE
doctrin,6,UniNE
dividir,1,UniNE
201500113577,1,UniNE
agricultor,3,UniNE
enorm,19,UniNE
arquivem,102,UniNE
emilian,1,UniNE
porel,1,UniNE
porem,281,UniNE
5850,1,UniNE
inaproveitavel,1,UniNE
4520,1,UniNE
201500100276,3,UniNE
faced,1,UniNE
welhington,1,UniNE
5849,1,UniNE
remunerand,1,UniNE
demandari,52,UniNE
prescrev,92,UniNE
alvaraem,2,UniNE
liberad,10,UniNE
demandara,1,UniNE
days,1,UniNE
tardi,13,UniNE
circunscrica,17,UniNE
imperial,6,UniNE
pratica,1,UniNE
liberal,4,UniNE
punitiv,28,UniNE
convergirem,1,UniNE
dizend,10,UniNE
miron,2,UniNE
lancou,4,UniNE
estiver,158,UniNE
substituir,70,UniNE
denominand,2,UniNE
sejaefetivadapor,1,UniNE
ilegitmidad,1,UniNE
adacle,2,UniNE
formuland,3,UniNE
tardass,1,UniNE
inadmitid,12,UniNE
201510071917,1,UniNE
faticoprobatori,2,UniNE
substituid,29,UniNE
259codig,1,UniNE
201500728384,1,UniNE
144353,1,UniNE
edvald,3,UniNE
200810300946,1,UniNE
inadmitiu,5,UniNE
procuradori,337,UniNE
recidiv,2,UniNE
andrei,1,UniNE
controvers,9,UniNE
rivald,5,UniNE
4526,1,UniNE
reconduca,2,UniNE
30mg,4,UniNE
nº201510400795,1,UniNE
escrivani,32,UniNE
3211,4,UniNE
especial,3054,UniNE
assistir,13,UniNE
revigorar,1,UniNE
3207,1,UniNE
3206,1,UniNE
esferografic,1,UniNE
financiament,530,UniNE
andrez,1,UniNE
requalificaca,1,UniNE
opoent,2,UniNE
desproporcional,26,UniNE
4533,6,UniNE
externad,24,UniNE
sinalizand,1,UniNE
4535,1,UniNE
assistid,33,UniNE
azul,1,UniNE
impronunciar,1,UniNE
4539,1,UniNE
sustaca,10,UniNE
recomposica,6,UniNE
antemar,2,UniNE
3220,3,UniNE
initerrupt,1,UniNE
informaram,7,UniNE
201213602130,1,UniNE
001804,1,UniNE
provisori,730,UniNE
determin,445,UniNE
3214,1,UniNE
usurpand,3,UniNE
detecca,1,UniNE
julgador,439,UniNE
5874,9,UniNE
5876,1,UniNE
rivani,1,UniNE
sorocab,1,UniNE
pontific,28,UniNE
rebatam,2,UniNE
vesiculos,2,UniNE
allegar,2,UniNE
120100514,1,UniNE
requisitori,211,UniNE
impliqu,8,UniNE
201400718864,1,UniNE
faltant,12,UniNE
201400718869,1,UniNE
reformand,126,UniNE
inerent,101,UniNE
conducent,3,UniNE
3228,4,UniNE
materializaca,2,UniNE
extrafiscal,3,UniNE
conspicu,1,UniNE
4556,1,UniNE
2013210498,1,UniNE
facam,10,UniNE
70019396399,5,UniNE
intransponivel,5,UniNE
pede,180,UniNE
4570,3,UniNE
649526,1,UniNE
201400316140,1,UniNE
traduziram,1,UniNE
american,11,UniNE
frutifer,4,UniNE
arbitrou,10,UniNE
pedi,1,UniNE
descontituica,1,UniNE
tarif,509,UniNE
unificaca,1,UniNE
peco,3,UniNE
dilerman,2,UniNE
anvers,1,UniNE
laqueadur,1,UniNE
procedi,1,UniNE
4568,3,UniNE
abandonaram,1,UniNE
eletroneuromonografi,2,UniNE
incongruenci,3,UniNE
andrad,188,UniNE
satisfativ,73,UniNE
oscar,6,UniNE
adilm,2,UniNE
201112100933,1,UniNE
destoant,1,UniNE
verem,2,UniNE
arquivou,1,UniNE
peca,803,UniNE
belinati,2,UniNE
prolatand,1,UniNE
insuficient,80,UniNE
silveir,99,UniNE
3251,1,UniNE
1058114,2,UniNE
200920700210,1,UniNE
201500703054,1,UniNE
condicionass,1,UniNE
esgotad,52,UniNE
decisiv,4,UniNE
violaca,430,UniNE
desidi,67,UniNE
visass,2,UniNE
4578,10,UniNE
201600705890,1,UniNE
arrud,72,UniNE
sedimentad,44,UniNE
yussef,1,UniNE
usurpaca,28,UniNE
esgotar,2,UniNE
nº2714,1,UniNE
rebateu,2,UniNE
utum,4,UniNE
220120608tribunal,1,UniNE
assumem,2,UniNE
4595,16,UniNE
nogueir,5,UniNE
reitor,5,UniNE
faziam,1,UniNE
subscreveu,2,UniNE
institut,238,UniNE
irregular,96,UniNE
subscrever,1,UniNE
sifuent,1,UniNE
266857,1,UniNE
retifica,1,UniNE
acucar,5,UniNE
1373600,2,UniNE
lastrearam,3,UniNE
figueiredoem,1,UniNE
nosembarg,1,UniNE
amadureciment,2,UniNE
advertind,8,UniNE
denegad,54,UniNE
formulaca,29,UniNE
prevalenci,48,UniNE
3257,8,UniNE
1107605,1,UniNE
inadmissivel,705,UniNE
esporadic,1,UniNE
939242,10,UniNE
difer,2,UniNE
rebater,34,UniNE
institui,1,UniNE
10480081160966001,1,UniNE
encampar,1,UniNE
denegar,17,UniNE
altamir,1,UniNE
incompatibilidad,30,UniNE
desembarg,1,UniNE
peel,1,UniNE
irregularidad,217,UniNE
concorrenci,11,UniNE
3274,1,UniNE
201400304178,1,UniNE
harmoni,19,UniNE
sinval,1,UniNE
encampad,7,UniNE
atribuiram,3,UniNE
3269,11,UniNE
indeferind,27,UniNE
3268,1,UniNE
pedr,39,UniNE
idoniedad,1,UniNE
4598,1,UniNE
aumentand,1,UniNE
digitalizad,1,UniNE
carreir,19,UniNE
aparelhament,3,UniNE
desacolh,7,UniNE
pucci,1,UniNE
verbi,2,UniNE
transcrevi,1,UniNE
201600100343,1,UniNE
cercou,2,UniNE
2013209421,1,UniNE
elian,138,UniNE
3281,1,UniNE
ciprofibrat,1,UniNE
perigos,5,UniNE
taref,20,UniNE
201120490451,2,UniNE
suspenderem,1,UniNE
generos,1,UniNE
topazi,4,UniNE
mineral,2,UniNE
diabolic,2,UniNE
200911201116,3,UniNE
prolator,20,UniNE
significativ,22,UniNE
heroic,29,UniNE
afons,10,UniNE
3298,1,UniNE
prolatou,16,UniNE
3294,1,UniNE
permutou,1,UniNE
permitind,66,UniNE
nº657,1,UniNE
desfaziment,7,UniNE
assumid,25,UniNE
exausta,2,UniNE
imperios,82,UniNE
preenche,1,UniNE
transcreve,1,UniNE
totalizou,1,UniNE
malhad,3,UniNE
327d,1,UniNE
livrari,18,UniNE
preenchi,1,UniNE
120111219,1,UniNE
assumiu,11,UniNE
fruir,1,UniNE
causa,16,UniNE
01092014162309931,1,UniNE
intitul,1,UniNE
assumir,11,UniNE
ilogic,1,UniNE
artigi,1,UniNE
fulminar,2,UniNE
peix,9,UniNE
sinalizaca,1,UniNE
vulgar,2,UniNE
design,8,UniNE
revestem,1,UniNE
reunind,1,UniNE
camarim,1,UniNE
nº2007211561,2,UniNE
reclassificou,1,UniNE
prejuiz,645,UniNE
desabasteciment,1,UniNE
pastor,9,UniNE
comercializ,1,UniNE
traduz,43,UniNE
651899,1,UniNE
001876,1,UniNE
201600100337,1,UniNE
negatividad,1,UniNE
embasad,27,UniNE
porqu,695,UniNE
esculpid,5,UniNE
procur,17,UniNE
italian,1,UniNE
rebatid,1,UniNE
indeferira,6,UniNE
terapi,1,UniNE
embasam,14,UniNE
estabeleceriam,1,UniNE
subfirmad,1,UniNE
embasar,47,UniNE
fulminad,5,UniNE
corrigind,2,UniNE
013854,1,UniNE
combinad,33,UniNE
landen,2,UniNE
morbidad,2,UniNE
cultur,5,UniNE
748561,1,UniNE
tramitaca,69,UniNE
malgrad,21,UniNE
puber,1,UniNE
pelv,1,UniNE
pelo,8207,UniNE
santiag,4,UniNE
obit,56,UniNE
02589,1,UniNE
201400825334,1,UniNE
comercializar,2,UniNE
exemplificand,1,UniNE
201400812021,1,UniNE
adjet,4,UniNE
nº0004,3,UniNE
remuenratori,1,UniNE
siqueir,379,UniNE
991872,1,UniNE
pela,5742,UniNE
obic,269,UniNE
13249,1,UniNE
desacord,93,UniNE
praticaram,1,UniNE
70069262103,2,UniNE
comercializad,2,UniNE
0034219,2,UniNE
a03,1,UniNE
parcialemnt,1,UniNE
intermediaca,10,UniNE
processou,6,UniNE
obstaculiz,1,UniNE
mencionad,327,UniNE
inativ,40,UniNE
comercializam,3,UniNE
permitiri,2,UniNE
agilizar,5,UniNE
2013115991,1,UniNE
dasentenc,1,UniNE
02marco2016,1,UniNE
queexpurg,1,UniNE
peju,45,UniNE
estaquedou,1,UniNE
excedera,1,UniNE
808603,1,UniNE
tertulian,1,UniNE
objurgad,73,UniNE
silveri,1,UniNE
564132,3,UniNE
notificaca,286,UniNE
excetuad,16,UniNE
terrestr,3,UniNE
pronunciem,2,UniNE
38521,1,UniNE
exigibilidad,130,UniNE
suficienci,8,UniNE
necessidad,1228,UniNE
derradeir,56,UniNE
mercadori,55,UniNE
201500705718,1,UniNE
pens,11,UniNE
201200223686,1,UniNE
fepas,1,UniNE
posicion,3,UniNE
revestir,29,UniNE
limonad,2,UniNE
signatari,1,UniNE
desejad,4,UniNE
201600114924,1,UniNE
felisbert,2,UniNE
52876,1,UniNE
plenari,57,UniNE
penh,13,UniNE
pena,1072,UniNE
pend,6,UniNE
desejav,1,UniNE
965582,1,UniNE
nº0030,1,UniNE
revestid,22,UniNE
desejar,3,UniNE
nº1364,1,UniNE
votaca,3,UniNE
solidificar,5,UniNE
coziment,3,UniNE
eliziari,1,UniNE
sandar,1,UniNE
agrgresp,4,UniNE
irretorquivel,5,UniNE
200886100255,1,UniNE
edenilson,2,UniNE
250mg,3,UniNE
avocar,1,UniNE
rezend,58,UniNE
trazi,3,UniNE
contrarraza,499,UniNE
201600102921,1,UniNE
revogad,169,UniNE
encantad,1,UniNE
diminuica,25,UniNE
resultari,7,UniNE
adjan,2,UniNE
baixad,1,UniNE
presentewrit,1,UniNE
arbitrariedad,2,UniNE
resultara,3,UniNE
reproduz,7,UniNE
readequa,1,UniNE
vacati,1,UniNE
201588300904,2,UniNE
revogav,1,UniNE
2010203859,1,UniNE
praticarem,2,UniNE
9bwkb05w0ap005732,1,UniNE
10000150234342000,1,UniNE
1034191,9,UniNE
200911201077,1,UniNE
201250001142,2,UniNE
revogam,2,UniNE
facti,2,UniNE
pubic,4,UniNE
pratiqu,2,UniNE
reputand,7,UniNE
a3o,2,UniNE
testemunharam,1,UniNE
pleitei,105,UniNE
revogar,12,UniNE
modificativ,59,UniNE
pert,1,UniNE
pern,2,UniNE
permitiss,3,UniNE
bariatric,3,UniNE
sobrinh,11,UniNE
482471,1,UniNE
newton,4,UniNE
201132338,1,UniNE
4152740578158007,1,UniNE
perc,2,UniNE
perd,587,UniNE
035218,1,UniNE
copiador,1,UniNE
prudent,40,UniNE
generil,5,UniNE
abrigand,1,UniNE
2095739,2,UniNE
11398820098171370,1,UniNE
nº592,4,UniNE
generid,1,UniNE
manutenid,2,UniNE
120131024tribunal,1,UniNE
caputd,2,UniNE
filantropi,1,UniNE
nº201210301315,1,UniNE
feriadolocal,1,UniNE
200920700196,3,UniNE
visand,261,UniNE
generic,140,UniNE
011283,1,UniNE
inexibilidad,1,UniNE
0229357,1,UniNE
finalistic,1,UniNE
alienatari,1,UniNE
embargs,1,UniNE
sobejass,1,UniNE
traz,108,UniNE
trav,5,UniNE
2012212388,1,UniNE
201400815925,1,UniNE
trat,1313,UniNE
petr,150,UniNE
201250100826,1,UniNE
originarem,1,UniNE
retifiqu,2,UniNE
program,48,UniNE
infant,6,UniNE
formulari,2,UniNE
reatrataca,1,UniNE
limongi,13,UniNE
resultand,12,UniNE
traj,5,UniNE
desvirtuad,1,UniNE
trag,64,UniNE
denegou,13,UniNE
trac,2,UniNE
ambulanci,1,UniNE
cordeir,16,UniNE
redefinica,1,UniNE
inadmitem,1,UniNE
inteligenci,569,UniNE
2009318560,1,UniNE
201420491441,1,UniNE
resultant,46,UniNE
peso,6,UniNE
irao,9,UniNE
iran,1,UniNE
2012211067,1,UniNE
trab,1,UniNE
bicameralism,1,UniNE
sustand,4,UniNE
prodid,1,UniNE
685199,1,UniNE
prontuari,2,UniNE
impertinenci,24,UniNE
encampou,1,UniNE
denominaca,65,UniNE
cercar,1,UniNE
pesc,8,UniNE
contaminam,3,UniNE
pese,136,UniNE
cristalin,13,UniNE
incidenal,1,UniNE
201450001412,1,UniNE
pesa,3,UniNE
contaminad,1,UniNE
808688,1,UniNE
atenuar,5,UniNE
obtenh,2,UniNE
1060462,4,UniNE
obtend,12,UniNE
cronic,18,UniNE
cercei,11,UniNE
januari,3,UniNE
obst,68,UniNE
nº2015410700920,1,UniNE
locatari,6,UniNE
apocrif,4,UniNE
1072452,2,UniNE
ciclosporin,1,UniNE
desist,6,UniNE
observaca,10,UniNE
entreparar,1,UniNE
infanci,29,UniNE
iluminaca,11,UniNE
miserabilidad,168,UniNE
delineiam,1,UniNE
tramitand,17,UniNE
201500800148,1,UniNE
201512500807,1,UniNE
comprovacaod,1,UniNE
barret,93,UniNE
marcara,1,UniNE
200611901582,2,UniNE
difus,17,UniNE
tramitant,1,UniNE
201250001169,1,UniNE
incidenci,1090,UniNE
obra,146,UniNE
estelionat,15,UniNE
permanent,52,UniNE
esgotou,13,UniNE
prescrica,2024,UniNE
201500812193,1,UniNE
osdescont,2,UniNE
2000120409640,2,UniNE
esclarecedor,10,UniNE
trez,37,UniNE
pronunciou,61,UniNE
juiz,5611,UniNE
compeli,6,UniNE
2012322948,1,UniNE
sobr,2201,UniNE
201400815974,1,UniNE
poran,1,UniNE
pontal,3,UniNE
amanha,1,UniNE
cronologic,12,UniNE
beatriz,9,UniNE
gross,4,UniNE
sobejant,28,UniNE
sobe,1,UniNE
chegaram,9,UniNE
destruiram,1,UniNE
porca,3,UniNE
envergadur,1,UniNE
elisa,2,UniNE
economicidad,10,UniNE
estejam,36,UniNE
anomali,1,UniNE
incidissem,2,UniNE
hidronefros,1,UniNE
obte,1,UniNE
quitaram,1,UniNE
soar,67,UniNE
embasador,3,UniNE
amigavel,3,UniNE
trf4,1,UniNE
359080,3,UniNE
trf3,1,UniNE
soam,1,UniNE
2010311654,1,UniNE
0158535,1,UniNE
trf1,1,UniNE
geilz,2,UniNE
pelanorm,1,UniNE
geils,1,UniNE
tipific,1,UniNE
hospitalar,48,UniNE
carecerem,2,UniNE
201552000648,1,UniNE
itabaianaa,1,UniNE
extinguiram,2,UniNE
general,8,UniNE
mencionaram,1,UniNE
geilc,3,UniNE
2010610155,1,UniNE
remunaratori,2,UniNE
5910,2,UniNE
compens,12,UniNE
5911,1,UniNE
pinheir,84,UniNE
mencionar,25,UniNE
ataquem,3,UniNE
facil,73,UniNE
process,6486,UniNE
principiodaunirrecorribilidad,1,UniNE
reclassificad,2,UniNE
nefast,4,UniNE
igualdad,33,UniNE
maritim,1,UniNE
recebiment,455,UniNE
permutad,1,UniNE
arquivad,83,UniNE
exequend,86,UniNE
automotor,13,UniNE
acorda,859,UniNE
tiradent,5,UniNE
ginald,1,UniNE
originaram,7,UniNE
domicili,216,UniNE
obvi,36,UniNE
soci,395,UniNE
imprestabilidad,8,UniNE
arquivar,22,UniNE
exequent,670,UniNE
especificam,2,UniNE
aprimorar,2,UniNE
inclinam,1,UniNE
sustentaser,1,UniNE
2011213784,1,UniNE
2013223647,1,UniNE
promovid,204,UniNE
rodagem,2,UniNE
especificar,14,UniNE
revisionalajuizad,1,UniNE
4609,5,UniNE
veiculand,1,UniNE
riquez,42,UniNE
2011213778,1,UniNE
mellitu,4,UniNE
liquida,1,UniNE
fiat,18,UniNE
coordenador,1,UniNE
0160917,1,UniNE
sofr,25,UniNE
metalplastic,1,UniNE
5936,2,UniNE
sofa,1,UniNE
70054341656,2,UniNE
vertiginos,2,UniNE
201500802740,1,UniNE
compelind,9,UniNE
abraha,1,UniNE
admissibilidad,968,UniNE
umbilical,1,UniNE
fortalecer,3,UniNE
201484001231,2,UniNE
